username,timestamp,content,retweets,likes,replies,mentions,hashtags,content_length,total_engagement,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,text_feature_6,text_feature_7,engagement_signal,viral_score,viral_score_norm,composite_signal,signal_confidence,trading_signal
user_166,2025-08-31 15:47:10+00:00,This is a sample tweet about Indian stock market #sensex,842,360,45,user_333,"#intraday, #nifty50, #sensex",56,1247,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.5060343803521402,458.3,0.2759054128368293,0.24021550737962558,0.8864682196087005,BUY
user_203,2025-08-31 15:46:25+00:00,This is a sample tweet about Indian stock market #sensex,75,1279,145,"user_405, user_291, user_81","#banknifty, #sensex, #intraday",56,1499,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.8162353777528691,457.2,0.27504124440254535,0.0720008812848145,0.9659706055983757,HOLD
user_299,2025-08-31 15:46:04+00:00,This is a sample tweet about Indian stock market #intraday,310,1307,382,"user_402, user_45","#nifty50, #intraday, #sensex",58,1999,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.010406510234442798,630.6999999999999,0.41134417471914514,-0.8100006348068103,0.6171736987722056,SELL
user_319,2025-08-31 15:44:58+00:00,This is a sample tweet about Indian stock market #banknifty,961,2024,159,"user_452, user_269","#sensex, #banknifty, #nifty50",59,3144,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.5260258249577084,1039.3,0.7323434676722443,0.5353081864013983,0.7470001328259663,STRONG_BUY
user_188,2025-08-31 15:44:15+00:00,This is a sample tweet about Indian stock market #nifty50,210,245,339,,"#nifty50, #intraday, #sensex",57,794,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.6078965866492284,259.2,0.11949092623144,-0.6269201289569988,0.7037020666149214,STRONG_SELL
user_232,2025-08-31 15:43:38+00:00,This is a sample tweet about Indian stock market #banknifty,963,234,262,user_467,#nifty50,59,1459,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.08405227072742882,534.0,0.3353759132689135,-0.05962069530490162,0.9718217871944649,HOLD
user_262,2025-08-31 15:43:07+00:00,This is a sample tweet about Indian stock market #intraday,690,306,388,,"#banknifty, #sensex",58,1384,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.08402568936148765,484.2,0.2962526514258779,-0.8735818334434542,0.5871236542960042,HOLD
user_306,2025-08-31 15:42:39+00:00,This is a sample tweet about Indian stock market #nifty50,245,2607,179,"user_496, user_268, user_229","#intraday, #sensex, #nifty50",57,3031,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.03631193392616746,933.8000000000001,0.6494618587477413,0.15736832875772813,0.925623841957742,HOLD
user_412,2025-08-31 15:42:17+00:00,This is a sample tweet about Indian stock market #banknifty,982,611,83,"user_210, user_397, user_119","#banknifty, #sensex",59,1676,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.16117744774429055,601.0,0.3880116269934794,-0.14473795187573985,0.9315932699520767,HOLD
user_195,2025-08-31 15:41:57+00:00,This is a sample tweet about Indian stock market #intraday,661,1673,113,,"#intraday, #banknifty",58,2447,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.060646018908618794,800.1999999999999,0.5445046743656217,-0.7288132887627506,0.6555448432589767,SELL
user_479,2025-08-31 15:40:18+00:00,This is a sample tweet about Indian stock market #banknifty,260,1684,378,,#banknifty,59,2322,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.08661353325302516,722.6,0.483541519365229,0.07477182178805494,0.9646609906941468,HOLD
user_342,2025-08-31 15:39:30+00:00,This is a sample tweet about Indian stock market #intraday,194,604,125,,#nifty50,58,923,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.9808179548124035,296.3,0.14863697069683401,-1.5808745202860188,0.2528396654272945,HOLD
user_371,2025-08-31 15:37:49+00:00,This is a sample tweet about Indian stock market #sensex,491,2856,379,"user_291, user_17, user_245","#sensex, #intraday, #banknifty",56,3726,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.8022329924811568,1166.9,0.8325870060491791,1.446125612987984,0.31652532634988995,HOLD
user_201,2025-08-31 15:37:25+00:00,This is a sample tweet about Indian stock market #nifty50,431,542,467,user_313,#sensex,57,1440,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.05477038338712603,475.1,0.2891036216513473,-0.11696551779155383,0.9447192080806035,HOLD
user_499,2025-08-31 15:36:20+00:00,This is a sample tweet about Indian stock market #banknifty,518,2663,139,user_122,"#banknifty, #nifty50, #intraday",59,3320,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.20964401152170573,1047.8,0.7390211328462565,0.3705277010788681,0.8248794590879643,BUY
user_14,2025-08-31 15:35:48+00:00,This is a sample tweet about Indian stock market #banknifty,393,1778,58,user_438,#nifty50,59,2229,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.45750358960092674,708.0,0.47207164741927876,-0.22922582779752093,0.8916622135456301,SELL
user_226,2025-08-31 15:35:15+00:00,This is a sample tweet about Indian stock market #nifty50,924,406,37,,#sensex,57,1367,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.4118548977629639,502.50000000000006,0.31062927174169225,-0.34951451242547693,0.8348108109209147,SELL
user_493,2025-08-31 15:34:49+00:00,This is a sample tweet about Indian stock market #sensex,562,2374,491,user_333,"#banknifty, #sensex",56,3427,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.9581724157177641,1084.3,0.767695812711132,1.4720442807275587,0.3042755239705869,HOLD
user_267,2025-08-31 15:34:28+00:00,This is a sample tweet about Indian stock market #nifty50,419,2755,396,"user_268, user_164",#banknifty,57,3570,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.7193770194771218,1112.9,0.790164192002514,0.6915807407193728,0.6731418648417217,BUY
user_371,2025-08-31 15:32:15+00:00,This is a sample tweet about Indian stock market #banknifty,572,749,299,user_445,"#nifty50, #sensex",59,1620,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.08845914396413074,543.2,0.34260350381019716,-0.14624981132377246,0.9308787278448293,HOLD
user_337,2025-08-31 15:31:44+00:00,This is a sample tweet about Indian stock market #banknifty,846,1109,311,,"#intraday, #nifty50",59,2266,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.39351139340193414,764.4,0.5163799198680178,0.26990714075969213,0.8724352205024546,BUY
user_245,2025-08-31 15:31:38+00:00,This is a sample tweet about Indian stock market #banknifty,651,466,167,"user_152, user_76, user_163","#intraday, #banknifty",59,1284,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.40726874072488783,450.30000000000007,0.26962055149658265,-0.38385302935497684,0.818581579904443,SELL
user_214,2025-08-31 15:30:47+00:00,This is a sample tweet about Indian stock market #sensex,811,116,154,user_26,#intraday,56,1081,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.38471103133859735,405.40000000000003,0.23434676722444814,0.26839517461000156,0.8731498130395403,BUY
user_480,2025-08-31 15:30:37+00:00,This is a sample tweet about Indian stock market #intraday,438,2237,50,user_99,"#banknifty, #sensex",58,2725,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.24918753720740558,861.3000000000001,0.5925053028517558,-0.7874926228935907,0.6278115409891862,SELL
user_150,2025-08-31 15:30:29+00:00,This is a sample tweet about Indian stock market #banknifty,377,1250,249,,"#intraday, #banknifty, #sensex",59,1876,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.23868104877771065,600.5,0.38761882315971397,-0.18692510987177602,0.9116545773623023,HOLD
user_301,2025-08-31 15:29:51+00:00,This is a sample tweet about Indian stock market #sensex,531,923,133,"user_42, user_268, user_409","#nifty50, #sensex",56,1587,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.4505914795222248,529.1999999999999,0.3316049964647654,0.3201443912134799,0.8486918554374817,BUY
user_183,2025-08-31 15:27:29+00:00,This is a sample tweet about Indian stock market #sensex,114,1390,387,"user_276, user_135, user_490","#sensex, #nifty50",56,1891,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.17373875207100495,578.7,0.3704925760075418,0.5044925074843053,0.7615643836088904,STRONG_BUY
user_185,2025-08-31 15:26:23+00:00,This is a sample tweet about Indian stock market #nifty50,147,2476,463,,"#sensex, #banknifty, #nifty50",57,3086,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.45172832031578286,940.4999999999999,0.6547254301201978,0.42552559780193944,0.7988860950422396,BUY
user_65,2025-08-31 15:25:30+00:00,This is a sample tweet about Indian stock market #nifty50,148,2481,0,"user_122, user_389",#sensex,57,2629,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.6072277806029728,803.5,0.5470971796684735,-0.2426919509102605,0.8852977912456923,SELL
user_201,2025-08-31 15:24:14+00:00,This is a sample tweet about Indian stock market #sensex,889,1088,152,"user_226, user_305","#nifty50, #sensex",56,2129,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.07065604335657875,727.6,0.48746955770288314,0.7414224087326002,0.6495854618062125,BUY
user_170,2025-08-31 15:23:56+00:00,This is a sample tweet about Indian stock market #banknifty,259,825,20,"user_186, user_99, user_63","#sensex, #intraday, #banknifty",59,1104,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-1.062303614983527,357.1,0.19640191688270878,-0.8031539389667899,0.6204096162905813,SELL
user_157,2025-08-31 15:23:47+00:00,This is a sample tweet about Indian stock market #nifty50,344,855,417,user_17,#sensex,57,1616,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.0417527883979855,519.2,0.32374891978945713,-0.13796485418231563,0.9347944031690235,HOLD
user_455,2025-08-31 15:23:42+00:00,This is a sample tweet about Indian stock market #nifty50,947,2126,292,,#nifty50,57,3365,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.8536509017273032,1104.1999999999998,0.7833294052949955,0.7579228039166408,0.6417869676005755,BUY
user_185,2025-08-31 15:23:40+00:00,This is a sample tweet about Indian stock market #banknifty,562,820,328,,"#nifty50, #sensex, #intraday",59,1710,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.006536215158199021,569.2,0.3630293031659989,-0.08369335296506489,0.9604444547619277,HOLD
user_48,2025-08-31 15:22:26+00:00,This is a sample tweet about Indian stock market #banknifty,60,1829,253,"user_305, user_220",#intraday,59,2142,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.3767860023699376,648.5999999999999,0.4254065519679471,-0.2275482700404239,0.8924550687653037,SELL
user_167,2025-08-31 15:22:15+00:00,This is a sample tweet about Indian stock market #sensex,475,1231,494,"user_474, user_336, user_224","#nifty50, #intraday, #banknifty",56,2200,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.42965437895416086,707.5,0.4716788435855133,0.9210253507825635,0.5647006764862402,HOLD
user_322,2025-08-31 15:20:14+00:00,This is a sample tweet about Indian stock market #nifty50,804,36,418,"user_405, user_146, user_4",#intraday,57,1258,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.18231571935737864,457.8,0.2755126090030639,-0.06032050166557848,0.9714910414282008,HOLD
user_214,2025-08-31 15:19:46+00:00,This is a sample tweet about Indian stock market #banknifty,884,294,257,,#intraday,59,1435,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.003831588438714948,518.9,0.32351323748919786,-0.11357110600394138,0.9463234909091048,HOLD
user_328,2025-08-31 15:19:43+00:00,This is a sample tweet about Indian stock market #sensex,625,588,397,user_6,"#intraday, #sensex",56,1610,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.13654767448139415,545.5,0.34441040144551804,0.6485631964602359,0.6934730184840348,BUY
user_248,2025-08-31 15:19:24+00:00,This is a sample tweet about Indian stock market #intraday,873,2337,30,,"#intraday, #banknifty, #nifty50",58,3240,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.24713568819881812,1059.3000000000002,0.7480556210228613,-0.3799502264680076,0.8204261409201217,SELL
user_381,2025-08-31 15:19:06+00:00,This is a sample tweet about Indian stock market #sensex,708,2495,426,user_58,#intraday,56,3629,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,1.024299675450614,1159.5,0.8267735093094509,1.5607728899509672,0.2623401922900317,HOLD
user_72,2025-08-31 15:18:54+00:00,This is a sample tweet about Indian stock market #sensex,323,691,155,,"#sensex, #intraday, #nifty50",56,1169,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.7294126218015058,383.0,0.21674915547175738,0.06653616955401381,0.9685533633016181,HOLD
user_332,2025-08-31 15:18:46+00:00,This is a sample tweet about Indian stock market #banknifty,27,1328,116,user_443,#sensex,59,1471,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.9197587179697599,444.0,0.2646712231911383,-0.6649255564831265,0.6857397631040376,SELL
user_297,2025-08-31 15:18:40+00:00,This is a sample tweet about Indian stock market #intraday,551,1975,245,user_97,#nifty50,58,2771,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.2294572891455491,886.4,0.6122240553067797,-0.5114301878140772,0.7582854645739925,STRONG_SELL
user_266,2025-08-31 15:18:36+00:00,This is a sample tweet about Indian stock market #banknifty,702,1793,262,user_384,#sensex,59,2757,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.3742697009197637,897.3000000000001,0.6207871788828659,0.35324857631976425,0.833046000119823,BUY
